레벨,화면번호,곡,카테고리,존,존번호,출처
D21,9,얼티밋 아이즈,ORIGINAL,PHOENIX,10,실제
D21,10,냥-턴 (feat. KuTiNA),ORIGINAL,PHOENIX,11,실제
D21,11,쇼다운,ORIGINAL,PHOENIX,15,실제
D21,12,유포리아닉,ORIGINAL,PHOENIX,17,실제
D21,13,결투,ORIGINAL,PHOENIX,29,실제
D21,14,머독,ORIGINAL,PHOENIX,33,실제
D21,15,피가로의 결혼 ~Celebrazione Remix~,ORIGINAL,PHOENIX,38,실제
D21,16,블루이쉬 로즈,ORIGINAL,PHOENIX,40,실제
D21,17,네오 카타르시스,ORIGINAL,PHOENIX,44,실제
D21,18,열정,ORIGINAL,PHOENIX,45,실제
D21,19,큐리아서티 오버드라이브,ORIGINAL,PHOENIX,47,실제
D21,20,다크사이드 오브 더 마인드,ORIGINAL,PHOENIX,50,실제
D21,21,E.O.N,ORIGINAL,PHOENIX,51,실제
D21,22,서든 어페어런스 이미지,ORIGINAL,PHOENIX,55,실제
D21,23,에렌델,ORIGINAL,PHOENIX,60,실제
D21,24,힘 오브 골든 글로리,ORIGINAL,PHOENIX,61,실제
D21,25,머독 vs 오타다,ORIGINAL,PHOENIX,63,실제
D21,26,크림슨 후드,ORIGINAL,PHOENIX,66,실제
D21,27,디스트릭트 1,ORIGINAL,XX,15,실제
D21,28,립톤 스트라이크,ORIGINAL,XX,20,실제
D21,29,아이올라이트 스카이,ORIGINAL,XX,22,실제
D21,30,테일즈 오브 펌프니아,ORIGINAL,XX,32,실제
D21,31,오르비트 스테빌라이저,ORIGINAL,XX,34,실제
D21,32,위키드 레전드,ORIGINAL,XX,37,실제
D21,33,스타드림 (feat. Romelon),ORIGINAL,XX,39,실제
D21,34,파파시토 (feat. KuTiNA),ORIGINAL,XX,41,실제
D21,35,아마겟돈,ORIGINAL,XX,45,실제
D21,36,트로피카닉,ORIGINAL,XX,49,실제
D21,37,트리튬,ORIGINAL,PRIME 2,7,실제
D21,38,갓 모드 feat. skizzo,ORIGINAL,PRIME 2,9,실제
D21,39,브레이크 아웃,ORIGINAL,PRIME 2,15,실제
D21,40,사라반드,ORIGINAL,PRIME 2,16,실제
D21,41,우츠시요 노 카제 feat. Kana,ORIGINAL,PRIME 2,23,실제
D21,42,트위스트 오브 페이트 (feat. Ruriling),ORIGINAL,PRIME 2,25,실제
D21,43,업 앤 업 (Produced by AWAL),ORIGINAL,PRIME 2,27,실제
D21,44,트래블 투 퓨처,ORIGINAL,PRIME 2,28,실제
D21,45,레이브 언틸 디 어스 엔드,ORIGINAL,PRIME 2,29,실제
D21,46,하트 어택,ORIGINAL,PRIME 2,33,실제
D21,47,헤스티아,ORIGINAL,PRIME,15,실제
D21,48,암피트리온,ORIGINAL,PRIME,16,실제
D21,49,레드 스노우,ORIGINAL,PRIME,31,실제
D21,50,야근,ORIGINAL,FIESTA~FIESTA 2,38,실제
D21,51,팬텀 -인터메조-,ORIGINAL,FIESTA~FIESTA 2,56,실제
D21,52,미션 파서블 -블로우 백-,ORIGINAL,FIESTA~FIESTA 2,57,실제
D21,53,파이널 오디션 에피소드 2-X,ORIGINAL,NX~NXA,9,실제
D21,54,비트 더 고스트,ORIGINAL,NX~NXA,18,실제
D21,55,패스터 Z,ORIGINAL,NX~NXA,22,실제
D21,56,위치 닥터 #1,ORIGINAL,NX~NXA,29,실제
D21,57,두 유 노우 댓-올드 스쿨,ORIGINAL,NX~NXA,33,실제
D21,58,비트 오브 더 워 2,ORIGINAL,1st~ZERO,5,실제
D21,59,팬텀,ORIGINAL,1st~ZERO,9,실제
D21,60,하이 바이,ORIGINAL,1st~ZERO,15,실제
D21,61,무혼 2,ORIGINAL,1st~ZERO,16,실제
D21,62,블레이징,ORIGINAL,1st~ZERO,25,실제
D21,63,엑스트림,ORIGINAL,1st~ZERO,27,실제
D21,64,러브 이즈 어 데인저 존,ORIGINAL,1st~ZERO,37,실제
D21,65,탑 시티,ORIGINAL,1st~ZERO,43,실제
D21,66,윈터,ORIGINAL,1st~ZERO,44,실제
D21,67,윌 오 더 위스프,ORIGINAL,1st~ZERO,45,실제
D21,68,부크,ORIGINAL,1st~ZERO,52,실제
D21,69,터키 행진곡,ORIGINAL,1st~ZERO,70,실제
D21,70,크래쉬 랜딩 랑데부,WORLDMUSIC,PHOENIX 2,19,실제
D21,71,콰투오룩스,WORLDMUSIC,PHOENIX 2,20,실제
D21,72,퍼페츄얼,WORLDMUSIC,PHOENIX,83,실제
D21,73,댄싱,WORLDMUSIC,PHOENIX,84,실제
D21,74,갤럭시 컬랩스,WORLDMUSIC,PHOENIX,85,실제
D21,75,에너지 시너지 매트릭스,WORLDMUSIC,PHOENIX,94,실제
D21,76,굿바운스,WORLDMUSIC,PHOENIX,100,실제
D21,77,앨리스 인 미산트로프,WORLDMUSIC,PHOENIX,101,실제
D21,78,R.I.P.,WORLDMUSIC,PHOENIX,102,실제
D21,79,에모모모,WORLDMUSIC,PHOENIX,103,실제
D21,80,푸파,WORLDMUSIC,PHOENIX,104,실제
D21,81,마히카,WORLDMUSIC,PHOENIX,109,실제
D21,82,아라가미,WORLDMUSIC,PHOENIX,112,실제
D21,83,비옐라의 악몽,WORLDMUSIC,PHOENIX,122,실제
D21,84,쵸빗 플레이버,WORLDMUSIC,PHOENIX,123,실제
D21,85,얼라이브,WORLDMUSIC,PHOENIX,124,실제
D21,86,슬랩스틱 파르페,WORLDMUSIC,XX,65,실제
D21,87,크로싱 델타,WORLDMUSIC,XX,68,실제
D21,88,8 6,WORLDMUSIC,XX,71,실제
D21,89,프렌드,WORLDMUSIC,XX,76,실제
D21,90,컨플릭트,WORLDMUSIC,XX,77,실제
D21,91,데인저 & 데인저,WORLDMUSIC,XX,78,실제
D21,92,"팔랑크스 ""RS2018 edit""",WORLDMUSIC,XX,80,실제
D21,93,라이프 이즈 피아노,WORLDMUSIC,XX,83,실제
D21,94,글로리아,WORLDMUSIC,XX,84,실제
D21,95,폴른 엔젤,WORLDMUSIC,PRIME 2,44,실제
D21,96,셀피쉬니스,WORLDMUSIC,PRIME,51,실제
D21,97,돌리 키스,WORLDMUSIC,PRIME,53,실제
D21,98,필 마이 해피니스,WORLDMUSIC,PRIME,56,실제
D21,99,프라임,JMUSIC,PRIME,69,실제
D21,100,바로크 바이러스,WORLDMUSIC,FIESTA~FIESTA 2,87,실제
D21,101,엑스 레이브,WORLDMUSIC,FIESTA~FIESTA 2,102,실제
D21,102,이미지네이션,XROSS,XX,94,실제
D21,103,듀얼 레이싱 <레드 vs 블루>,XROSS,XX,98,실제
D21,104,일 더하기 일은 귀요미,XROSS,XX,103,실제
D21,105,헤드리스 치킨,XROSS,XX,104,실제
D21,106,오버 더 호라이즌,XROSS,XX,105,실제
D21,107,V3,XROSS,PRIME 2,47,실제
D21,108,매지컬 베케이션,XROSS,PRIME 2,56,실제
D21,109,슈퍼 스타일린,XROSS,PRIME 2,59,실제
D21,110,고딕 레조넌스,XROSS,PRIME 2,65,실제
D21,111,클루,XROSS,PRIME 2,68,실제
D22,4,고민중독,KPOP,PHOENIX 2,2,실제
D22,5,빌려온 고양이,KPOP,PHOENIX 2,3,실제
D22,8,조깅,KPOP,XX,1,실제
D22,9,굿 나이트,KPOP,PRIME 2,2,실제
D22,10,슬램,KPOP,1st~ZERO,3,실제
D22,11,응징 레스토랑,ORIGINAL,PHOENIX 2,9,실제
D22,12,블레이저,ORIGINAL,PHOENIX 2,11,실제
D22,13,ESP,ORIGINAL,PHOENIX,5,실제
D22,14,하이웨이 체이서,ORIGINAL,PHOENIX,6,실제
D22,15,붐!!,ORIGINAL,PHOENIX,16,실제
D22,16,할로윈 파티 ~Multiverse~,ORIGINAL,PHOENIX,18,실제
D22,17,플레이버 스텝!,ORIGINAL,PHOENIX,22,실제
D22,18,데드 엔드,ORIGINAL,PHOENIX,23,실제
D22,19,루시드 드림,ORIGINAL,PHOENIX,24,실제
D22,20,라크리모사,ORIGINAL,PHOENIX,31,실제
D22,21,리틀 먼치킨,ORIGINAL,PHOENIX,34,실제
D22,22,"사이먼 세이즈, 유로댄스!! (feat. Sara☆M)",ORIGINAL,PHOENIX,35,실제
D22,23,요! 세이!! 페어리!!!,ORIGINAL,PHOENIX,37,실제
D22,24,록시아,ORIGINAL,PHOENIX,41,실제
D22,25,카오스 어게인,ORIGINAL,PHOENIX,52,실제
D22,26,위더 가든,ORIGINAL,PHOENIX,64,실제
D22,27,스위트로닉,ORIGINAL,XX,9,실제
D22,28,1949,ORIGINAL,XX,12,실제
D22,29,야누스,ORIGINAL,XX,13,실제
D22,30,아이 원트 유,ORIGINAL,XX,14,실제
D22,31,텔링 포츈 플라워,ORIGINAL,XX,17,실제
D22,32,하트 래빗 코스터,ORIGINAL,XX,19,실제
D22,33,스켑틱,ORIGINAL,XX,21,실제
D22,34,아이올라이트 스카이,ORIGINAL,XX,22,실제
D22,35,까르멘 버스,ORIGINAL,XX,26,실제
D22,36,배니쉬,ORIGINAL,XX,31,실제
D22,37,김치 핑거즈,ORIGINAL,XX,33,실제
D22,38,파이어 오브 데스티니,ORIGINAL,XX,42,실제
D22,39,더 레버리,ORIGINAL,XX,47,실제
D22,40,갓 모드 2.0 feat. Skizzo,ORIGINAL,XX,64,실제
D22,41,퍼더,ORIGINAL,PRIME 2,11,실제
D22,42,다람쥐 헌 쳇바퀴에 타고파,ORIGINAL,PRIME 2,12,실제
D22,43,실버 비트 feat. ChisaUezono,ORIGINAL,PRIME 2,13,실제
D22,44,앵귀시드 언메이킹,ORIGINAL,PRIME 2,22,실제
D22,45,이스케이프,ORIGINAL,PRIME 2,31,실제
D22,46,슈퍼 판타지,ORIGINAL,PRIME,19,실제
D22,47,레드 스완,ORIGINAL,PRIME,21,실제
D22,48,1950,ORIGINAL,PRIME,24,실제
D22,49,포인트 제로 원,ORIGINAL,PRIME,30,실제
D22,50,레드 스노우,ORIGINAL,PRIME,31,실제
D22,51,브레이크 잇 다운,ORIGINAL,PRIME,37,실제
D22,52,힙노시스(SynthWulf 믹스),ORIGINAL,FIESTA~FIESTA 2,4,실제
D22,53,에프 에프 에프,ORIGINAL,FIESTA~FIESTA 2,5,실제
D22,54,인터퍼런스,ORIGINAL,FIESTA~FIESTA 2,22,실제
D22,55,헝가리 무곡 V,ORIGINAL,FIESTA~FIESTA 2,28,실제
D22,56,마왕,ORIGINAL,FIESTA~FIESTA 2,29,실제
D22,57,엑스트리,ORIGINAL,FIESTA~FIESTA 2,43,실제
D22,58,진공,ORIGINAL,FIESTA~FIESTA 2,48,실제
D22,59,아리랑,ORIGINAL,FIESTA~FIESTA 2,51,실제
D22,60,캐논 X.1,ORIGINAL,NX~NXA,2,실제
D22,61,디제이 오타다,ORIGINAL,NX~NXA,5,실제
D22,62,마이 드림즈,ORIGINAL,NX~NXA,7,실제
D22,63,카프리스 오브 오타다,ORIGINAL,NX~NXA,19,실제
D22,64,펌트리스 꽈뜨로,ORIGINAL,NX~NXA,23,실제
D22,65,키메라,ORIGINAL,NX~NXA,31,실제
D22,66,투우사의 노래,ORIGINAL,NX~NXA,35,실제
D22,67,파이널 오디션 에피소드 2-1,ORIGINAL,NX~NXA,37,실제
D22,68,월광,ORIGINAL,1st~ZERO,6,실제
D22,69,위치 닥터,ORIGINAL,1st~ZERO,7,실제
D22,70,하이 바이,ORIGINAL,1st~ZERO,15,실제
D22,71,펌프 미 아마데우스,ORIGINAL,1st~ZERO,26,실제
D22,72,겟 유어 그루브 온,ORIGINAL,1st~ZERO,36,실제
D22,73,마리아,ORIGINAL,1st~ZERO,38,실제
D22,74,윌 오 더 위스프,ORIGINAL,1st~ZERO,45,실제
D22,75,부크,ORIGINAL,1st~ZERO,52,실제
D22,76,우편마차,ORIGINAL,1st~ZERO,53,실제
D22,77,치킨 윙,ORIGINAL,1st~ZERO,54,실제
D22,78,라젠스키 캉캉,ORIGINAL,1st~ZERO,55,실제
D22,79,파이널 오디션 에피소드 1,ORIGINAL,1st~ZERO,56,실제
D22,80,롤링 크리스마스,ORIGINAL,1st~ZERO,60,실제
D22,81,베토벤 바이러스,ORIGINAL,1st~ZERO,62,실제
D22,82,미스터 라푸스,ORIGINAL,1st~ZERO,67,실제
D22,83,엑스트라바간자,ORIGINAL,1st~ZERO,80,실제
D22,84,나이트시어터,WORLDMUSIC,PHOENIX 2,21,실제
D22,85,인피니트 에너지 -Overdoze-,WORLDMUSIC,PHOENIX 2,22,실제
D22,86,댓 키티 (PIU Edit.),WORLDMUSIC,PHOENIX,89,실제
D22,87,언더월드 ft. Skizzo (PIU Edit.),WORLDMUSIC,PHOENIX,90,실제
D22,88,코스믹 레일로드,WORLDMUSIC,PHOENIX,93,실제
D22,89,밀크,WORLDMUSIC,PHOENIX,95,실제
D22,90,진폐증 ft. Kagamine Len/GUMI,WORLDMUSIC,PHOENIX,97,실제
D22,91,러쉬-아워,WORLDMUSIC,PHOENIX,107,실제
D22,92,* 이 게임은 존재하지 않습니다 *,WORLDMUSIC,PHOENIX,108,실제
D22,93,지젤,WORLDMUSIC,PHOENIX,110,실제
D22,94,스푸키 마카롱,WORLDMUSIC,PHOENIX,111,실제
D22,95,비코즈 오브 유,WORLDMUSIC,PHOENIX,118,실제
D22,96,팝핀 샤워,WORLDMUSIC,PHOENIX,120,실제
D22,97,배틀 넘버원,WORLDMUSIC,PHOENIX,128,실제
D22,98,솔저스 (TANO*C W TEAM RED ANTHEM),WORLDMUSIC,PHOENIX,129,실제
D22,99,호랑풍류가,WORLDMUSIC,PHOENIX,130,실제
D22,100,클럽 나이트,WORLDMUSIC,XX,69,실제
D22,101,인디스트럭터블,WORLDMUSIC,XX,70,실제
D22,102,니힐리즘 - 어나더 버전 -,WORLDMUSIC,XX,79,실제
D22,103,포인트 제로 2,WORLDMUSIC,XX,81,실제
D22,104,Re : 엔드 오브 어 드림,WORLDMUSIC,XX,86,실제
D22,105,시간의 회랑 라비린스,WORLDMUSIC,XX,93,실제
D22,106,락 더 하우스,WORLDMUSIC,PRIME,49,실제
D22,107,더 레볼루션,WORLDMUSIC,PRIME,50,실제
D22,108,까랴위사따,WORLDMUSIC,PRIME,59,실제
D22,109,임프린팅,JMUSIC,PRIME,64,실제
D22,110,저스트 홀드 온 (To All Fighters),JMUSIC,PRIME,72,실제
D22,111,드림 투 나이트메어,WORLDMUSIC,FIESTA~FIESTA 2,83,실제
D22,112,파사칼리아,WORLDMUSIC,FIESTA~FIESTA 2,86,실제
D22,113,하드코어 오브 더 노스,WORLDMUSIC,FIESTA~FIESTA 2,94,실제
D22,114,유토피아,WORLDMUSIC,FIESTA~FIESTA 2,96,실제
D22,115,스타 커맨드,WORLDMUSIC,FIESTA~FIESTA 2,98,실제
D22,116,드림체이서즈,XROSS,PHOENIX 2,24,실제
D22,117,슈퍼☆하라구로☆팝,XROSS,PHOENIX 2,25,실제
D22,118,블랙스완,XROSS,XX,95,실제
D22,119,레이지 오브 파이어,XROSS,XX,97,실제
D22,120,제로아이즈,XROSS,XX,101,실제
D22,121,크로스 타임,XROSS,PRIME 2,48,실제
D22,122,사월,XROSS,PRIME 2,58,실제
D22,123,킵 온!,XROSS,PRIME 2,61,실제
D22,124,아스테리오스 -리엔트리-,XROSS,PRIME 2,62,실제
D22,125,레드라인,XROSS,PRIME 2,69,실제
D22,126,도나텔로,XROSS,PRIME 2,71,실제
D23,2,뱅 뱅,KPOP,PHOENIX 2,4,실제
D23,3,404 (뉴 에라),KPOP,PHOENIX 2,5,실제
D23,6,체이스 미,KPOP,PRIME 2,1,실제
D23,7,엔조이 더 쇼,ORIGINAL,PHOENIX 2,8,실제
D23,10,더 라스트 리벨리온,ORIGINAL,PHOENIX 2,14,실제
D23,11,사월의 축제,ORIGINAL,PHOENIX,4,실제
D23,12,이터널 유니버스,ORIGINAL,PHOENIX,7,실제
D23,13,번 아웃,ORIGINAL,PHOENIX,8,실제
D23,14,베르사이유,ORIGINAL,PHOENIX,13,실제
D23,15,유포리아닉,ORIGINAL,PHOENIX,17,실제
D23,16,할로윈 파티 ~Multiverse~,ORIGINAL,PHOENIX,18,실제
D23,17,쥬핀,ORIGINAL,PHOENIX,19,실제
D23,18,그로스,ORIGINAL,PHOENIX,20,실제
D23,19,꼭두각시,ORIGINAL,PHOENIX,21,실제
D23,20,시,ORIGINAL,PHOENIX,25,실제
D23,21,스타드림 -Eurobeat Remix-,ORIGINAL,PHOENIX,27,실제
D23,22,솔페지에토,ORIGINAL,PHOENIX,32,실제
D23,23,데몬 오브 라플라스,ORIGINAL,PHOENIX,39,실제
D23,24,임페리움,ORIGINAL,PHOENIX,43,실제
D23,25,메가하츠,ORIGINAL,PHOENIX,49,실제
D23,26,솔브 마이 허트,ORIGINAL,PHOENIX,53,실제
D23,27,글리머 글림,ORIGINAL,PHOENIX,54,실제
D23,28,서든 어페어런스 이미지,ORIGINAL,PHOENIX,55,실제
D23,29,데카 댄스,ORIGINAL,PHOENIX,56,실제
D23,30,뉴 로즈,ORIGINAL,PHOENIX,57,실제
D23,31,인베이젼,ORIGINAL,PHOENIX,59,실제
D23,32,힘 오브 골든 글로리,ORIGINAL,PHOENIX,61,실제
D23,33,아테나의 방패,ORIGINAL,PHOENIX,62,실제
D23,34,이매저너라이즈드 시티,ORIGINAL,PHOENIX,65,실제
D23,35,웨딩 크래셔,ORIGINAL,XX,8,실제
D23,36,니알라토텝,ORIGINAL,XX,18,실제
D23,37,립톤 스트라이크,ORIGINAL,XX,20,실제
D23,38,라 그랑드 루즈,ORIGINAL,XX,25,실제
D23,39,포세이돈,ORIGINAL,XX,29,실제
D23,40,아드레날린 블래스터,ORIGINAL,XX,30,실제
D23,41,오르비트 스테빌라이저,ORIGINAL,XX,34,실제
D23,42,파괴,ORIGINAL,XX,35,실제
D23,43,클레마티스 랩소디아,ORIGINAL,XX,36,실제
D23,44,캉-캉 ~Orpheus in The Party Mix~,ORIGINAL,XX,40,실제
D23,45,디 엔드 오브 더 월드 ft. Skizzo,ORIGINAL,XX,43,실제
D23,46,리펜턴스,ORIGINAL,XX,46,실제
D23,47,시그너스,ORIGINAL,XX,48,실제
D23,48,슈퍼 카프리시오,ORIGINAL,PRIME 2,5,실제
D23,49,헬파이어,ORIGINAL,PRIME 2,6,실제
D23,50,크로스 오버 feat. LyuU,ORIGINAL,PRIME 2,8,실제
D23,51,트래블 투 퓨처,ORIGINAL,PRIME 2,28,실제
D23,52,레퀴엠,ORIGINAL,PRIME,10,실제
D23,53,리키지 볼티지,ORIGINAL,PRIME,17,실제
D23,54,스콜피온 킹,ORIGINAL,PRIME,29,실제
D23,55,모멘트 데이,ORIGINAL,PRIME,36,실제
D23,56,엘리제,ORIGINAL,FIESTA~FIESTA 2,1,실제
D23,57,러브 이즈 어 데인저 존(Cranky 믹스),ORIGINAL,FIESTA~FIESTA 2,3,실제
D23,58,유니크,ORIGINAL,FIESTA~FIESTA 2,6,실제
D23,59,윈드밀,ORIGINAL,FIESTA~FIESTA 2,12,실제
D23,60,멘탈 라이더,ORIGINAL,FIESTA~FIESTA 2,15,실제
D23,61,테이크 아웃,ORIGINAL,FIESTA~FIESTA 2,24,실제
D23,62,파반느,ORIGINAL,FIESTA~FIESTA 2,39,실제
D23,63,잣,ORIGINAL,FIESTA~FIESTA 2,40,실제
D23,64,네이팜,ORIGINAL,FIESTA~FIESTA 2,82,실제
D23,65,패스터 Z,ORIGINAL,NX~NXA,22,실제
D23,66,파이널 오디션 에피소드 2-1,ORIGINAL,NX~NXA,37,실제
D23,67,파이널 오디션 에피소드 2-2,ORIGINAL,NX~NXA,38,실제
D23,68,위치 닥터,ORIGINAL,1st~ZERO,7,실제
D23,69,캐논 디,ORIGINAL,1st~ZERO,17,실제
D23,70,겟 업!,ORIGINAL,1st~ZERO,28,실제
D23,71,비,ORIGINAL,1st~ZERO,29,실제
D23,72,포인트 브레이크,ORIGINAL,1st~ZERO,41,실제
D23,73,파이널 오디션 에피소드 1,ORIGINAL,1st~ZERO,56,실제
D23,74,바이너리 스타,WORLDMUSIC,PHOENIX,81,실제
D23,75,프렉쳐 텀퍼렐르,WORLDMUSIC,PHOENIX,86,실제
D23,76,카타스트로피,WORLDMUSIC,PHOENIX,87,실제
D23,77,휴먼 익스팅션 (PIU Edit.),WORLDMUSIC,PHOENIX,88,실제
D23,78,어콰이어,WORLDMUSIC,PHOENIX,96,실제
D23,79,알테일,WORLDMUSIC,PHOENIX,98,실제
D23,80,푸파,WORLDMUSIC,PHOENIX,104,실제
D23,81,러쉬-모어,WORLDMUSIC,PHOENIX,106,실제
D23,82,빅 대디,WORLDMUSIC,PHOENIX,115,실제
D23,83,플래시 아웃,WORLDMUSIC,PHOENIX,116,실제
D23,84,오딘,WORLDMUSIC,PHOENIX,117,실제
D23,85,†도프†센시†,WORLDMUSIC,PHOENIX,119,실제
D23,86,브레이크 스루 마이셀프 feat. Risa Yuzuki,WORLDMUSIC,PHOENIX,121,실제
D23,87,트릭크래쉬 220,WORLDMUSIC,PHOENIX,125,실제
D23,88,익스트림 음악학원 1교시  feat. Nanahira,WORLDMUSIC,PHOENIX,126,실제
D23,89,슬랩스틱 파르페,WORLDMUSIC,XX,65,실제
D23,90,팝 시퀀스,WORLDMUSIC,XX,67,실제
D23,91,브로큰 카르마 (PIU EDIT),WORLDMUSIC,XX,73,실제
D23,92,천년이 지나서,WORLDMUSIC,XX,74,실제
D23,93,데인저 & 데인저,WORLDMUSIC,XX,78,실제
D23,94,마타도르,WORLDMUSIC,PRIME,54,실제
D23,95,비디오 아웃 씨,WORLDMUSIC,PRIME,60,실제
D23,96,스타더스트 오버드라이브,WORLDMUSIC,PRIME,61,실제
D23,97,드림 투 나이트메어,WORLDMUSIC,FIESTA~FIESTA 2,83,실제
D23,98,파사칼리아,WORLDMUSIC,FIESTA~FIESTA 2,86,실제
D23,99,모노리스,WORLDMUSIC,FIESTA~FIESTA 2,91,실제
D23,100,스타 커맨드,WORLDMUSIC,FIESTA~FIESTA 2,98,실제
D23,101,왓 해픈드,WORLDMUSIC,FIESTA~FIESTA 2,99,실제
D23,102,가고일,WORLDMUSIC,FIESTA~FIESTA 2,100,실제
D23,103,네크로맨시,WORLDMUSIC,FIESTA~FIESTA 2,104,실제
D23,104,헬리오스피어,XROSS,PHOENIX,131,실제
D23,105,스위트 원더랜드,XROSS,PHOENIX,132,실제
D23,106,유어 마인드,XROSS,XX,109,실제
D23,107,헬릭스,XROSS,PRIME 2,50,실제
D23,108,블랙 드래곤,XROSS,PRIME 2,52,실제
D23,109,BS파워 익스플로전,XROSS,PRIME 2,53,실제
D23,110,인피니티,XROSS,PRIME 2,64,실제
D24,2,고민중독,KPOP,PHOENIX 2,2,실제
D24,3,풀 문,KPOP,XX,2,실제
D24,4,굿 나이트,KPOP,PRIME 2,2,실제
D24,5,슬램,KPOP,1st~ZERO,3,실제
D24,6,블레이저,ORIGINAL,PHOENIX 2,11,실제
D24,7,디기탈리스,ORIGINAL,PHOENIX 2,13,실제
D24,8,오버나이트 플라워,ORIGINAL,PHOENIX 2,15,실제
D24,11,ESP,ORIGINAL,PHOENIX,5,실제
D24,12,4NT,ORIGINAL,PHOENIX,9,실제
D24,13,얼티밋 아이즈,ORIGINAL,PHOENIX,10,실제
D24,14,벡터,ORIGINAL,PHOENIX,12,실제
D24,15,더 아포칼립스,ORIGINAL,PHOENIX,14,실제
D24,16,1948,ORIGINAL,PHOENIX,28,실제
D24,17,결투,ORIGINAL,PHOENIX,29,실제
D24,18,배니쉬 2 - Roar of the invisible dragon,ORIGINAL,PHOENIX,30,실제
D24,19,머독,ORIGINAL,PHOENIX,33,실제
D24,20,바버스 매드니스,ORIGINAL,PHOENIX,36,실제
D24,21,프ㄹi마 마테ㄹi아,ORIGINAL,PHOENIX,42,실제
D24,22,초악마황제,ORIGINAL,PHOENIX,46,실제
D24,23,큐리아서티 오버드라이브,ORIGINAL,PHOENIX,47,실제
D24,24,소닉 붐,ORIGINAL,PHOENIX,48,실제
D24,25,E.O.N,ORIGINAL,PHOENIX,51,실제
D24,26,카오스 어게인,ORIGINAL,PHOENIX,52,실제
D24,27,헤라클레스,ORIGINAL,PHOENIX,58,실제
D24,28,에렌델,ORIGINAL,PHOENIX,60,실제
D24,29,머독 vs 오타다,ORIGINAL,PHOENIX,63,실제
D24,30,크림슨 후드,ORIGINAL,PHOENIX,66,실제
D24,31,도플갱어,ORIGINAL,PHOENIX,67,실제
D24,32,아이올라이트 스카이,ORIGINAL,XX,22,실제
D24,33,금혼식,ORIGINAL,XX,24,실제
D24,34,배니쉬,ORIGINAL,XX,31,실제
D24,35,탄탄멘,ORIGINAL,XX,38,실제
D24,36,아마겟돈,ORIGINAL,XX,45,실제
D24,37,슈브 니구라스,ORIGINAL,PRIME 2,10,실제
D24,38,다람쥐 헌 쳇바퀴에 타고파,ORIGINAL,PRIME 2,12,실제
D24,39,사라반드,ORIGINAL,PRIME 2,16,실제
D24,40,가장신자,ORIGINAL,PRIME 2,17,실제
D24,41,HTTP,ORIGINAL,PRIME 2,26,실제
D24,42,어웨이크닝,ORIGINAL,PRIME 2,30,실제
D24,43,캇코이,ORIGINAL,PRIME,2,실제
D24,44,요그 소토스,ORIGINAL,PRIME,5,실제
D24,45,히아신스,ORIGINAL,PRIME,22,실제
D24,46,어나이얼레이터 메소드,ORIGINAL,PRIME,27,실제
D24,47,로봇 배틀,ORIGINAL,PRIME,34,실제
D24,48,이그니스 패터스(DM Ashura 믹스),ORIGINAL,FIESTA~FIESTA 2,2,실제
D24,49,에프 에프 에프,ORIGINAL,FIESTA~FIESTA 2,5,실제
D24,50,루시드(PIU Edit),ORIGINAL,FIESTA~FIESTA 2,10,실제
D24,51,멘탈 라이더,ORIGINAL,FIESTA~FIESTA 2,15,실제
D24,52,테이크 아웃,ORIGINAL,FIESTA~FIESTA 2,24,실제
D24,53,소서리스 엘리제,ORIGINAL,FIESTA~FIESTA 2,44,실제
D24,54,파이널 오디션 에피소드 2-X,ORIGINAL,NX~NXA,9,실제
D24,55,건락,ORIGINAL,NX~NXA,34,실제
D24,56,파이널 오디션 에피소드 2-2,ORIGINAL,NX~NXA,38,실제
D24,57,러브 이즈 어 데인저 존 pt.2,ORIGINAL,1st~ZERO,8,실제
D24,58,파파 곤잘레스,ORIGINAL,1st~ZERO,10,실제
D24,59,펌프 미 아마데우스,ORIGINAL,1st~ZERO,26,실제
D24,60,비,ORIGINAL,1st~ZERO,29,실제
D24,61,비트 오브 더 워,ORIGINAL,1st~ZERO,32,실제
D24,62,베토벤 바이러스,ORIGINAL,1st~ZERO,62,실제
D24,63,미스터 라푸스,ORIGINAL,1st~ZERO,67,실제
D24,64,그녀는 피자를 좋아해,ORIGINAL,1st~ZERO,77,실제
D24,65,크래쉬 랜딩 랑데부,WORLDMUSIC,PHOENIX 2,19,실제
D24,66,콰투오룩스,WORLDMUSIC,PHOENIX 2,20,실제
D24,67,프리덤 다이브,WORLDMUSIC,PHOENIX 2,23,실제
D24,68,어바웃 더 유니버스,WORLDMUSIC,PHOENIX,82,실제
D24,69,퍼페츄얼,WORLDMUSIC,PHOENIX,83,실제
D24,70,댄싱,WORLDMUSIC,PHOENIX,84,실제
D24,71,댓 키티 (PIU Edit.),WORLDMUSIC,PHOENIX,89,실제
D24,72,네이드 네이드,WORLDMUSIC,PHOENIX,91,실제
D24,73,굿텍,WORLDMUSIC,PHOENIX,92,실제
D24,74,이렐리아,WORLDMUSIC,PHOENIX,99,실제
D24,75,앨리스 인 미산트로프,WORLDMUSIC,PHOENIX,101,실제
D24,76,R.I.P.,WORLDMUSIC,PHOENIX,102,실제
D24,77,러쉬-아워,WORLDMUSIC,PHOENIX,107,실제
D24,78,* 이 게임은 존재하지 않습니다 *,WORLDMUSIC,PHOENIX,108,실제
